section	key	srcproj	tgtproj	params
CSV	proj4-epsg.csv:00893	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00894	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00895	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00896	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00897	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00898	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00899	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00900	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00901	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00902	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00903	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00904	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00905	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00906	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00907	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00908	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00909	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00910	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
CSV	proj4-epsg.csv:00911	longlat	utm	datum,ellps,no_defs,proj,south,towgs84,units,zone
CSV	proj4-epsg.csv:00912	longlat	utm	datum,ellps,no_defs,proj,south,towgs84,units,zone
